year,month,000001.SZ,000002.SZ,000063.SZ,000157.SZ,000301.SZ,000333.SZ,000338.SZ,000425.SZ,000538.SZ,000568.SZ,000625.SZ,000630.SZ,000651.SZ,000661.SZ,000708.SZ,000768.SZ,000786.SZ,000800.SZ,000807.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000975.SZ,000977.SZ,000983.SZ,000999.SZ,001289.SZ,001965.SZ,001979.SZ,002001.SZ,002007.SZ,002027.SZ,002028.SZ,002049.SZ,002050.SZ,002074.SZ,002129.SZ,002142.SZ,002179.SZ,002180.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002415.SZ,002422.SZ,002460.SZ,002463.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002594.SZ,002601.SZ,002648.SZ,002709.SZ,002714.SZ,002812.SZ,002916.SZ,002920.SZ,002938.SZ,003816.SZ,300014.SZ,300015.SZ,300033.SZ,300122.SZ,300124.SZ,300274.SZ,300308.SZ,300316.SZ,300347.SZ,300394.SZ,300408.SZ,300413.SZ,300418.SZ,300433.SZ,300442.SZ,300450.SZ,300498.SZ,300502.SZ,300628.SZ,300661.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300832.SZ,300896.SZ,300979.SZ,300999.SZ,301269.SZ,600000.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600026.SH,600027.SH,600028.SH,600029.SH,600031.SH,600036.SH,600039.SH,600048.SH,600050.SH,600066.SH,600085.SH,600089.SH,600104.SH,600111.SH,600160.SH,600161.SH,600176.SH,600183.SH,600188.SH,600196.SH,600219.SH,600233.SH,600276.SH,600309.SH,600332.SH,600362.SH,600377.SH,600406.SH,600415.SH,600426.SH,600436.SH,600438.SH,600460.SH,600482.SH,600489.SH,600519.SH,600547.SH,600570.SH,600584.SH,600585.SH,600588.SH,600600.SH,600660.SH,600674.SH,600690.SH,600741.SH,600795.SH,600803.SH,600809.SH,600875.SH,600900.SH,600905.SH,600919.SH,600926.SH,600938.SH,600941.SH,600989.SH,601006.SH,601009.SH,601012.SH,601021.SH,601058.SH,601088.SH,601100.SH,601111.SH,601117.SH,601127.SH,601138.SH,601166.SH,601169.SH,601186.SH,601225.SH,601229.SH,601238.SH,601288.SH,601328.SH,601360.SH,601390.SH,601398.SH,601600.SH,601607.SH,601618.SH,601633.SH,601658.SH,601668.SH,601669.SH,601689.SH,601698.SH,601699.SH,601728.SH,601766.SH,601799.SH,601800.SH,601808.SH,601816.SH,601818.SH,601838.SH,601857.SH,601865.SH,601868.SH,601872.SH,601877.SH,601888.SH,601898.SH,601899.SH,601916.SH,601939.SH,601985.SH,601988.SH,601989.SH,601998.SH,603019.SH,603195.SH,603259.SH,603260.SH,603288.SH,603296.SH,603369.SH,603392.SH,603501.SH,603659.SH,603799.SH,603806.SH,603833.SH,603986.SH,603993.SH,605117.SH,605499.SH,688008.SH,688009.SH,688012.SH,688036.SH,688041.SH,688082.SH,688111.SH,688126.SH,688169.SH,688187.SH,688223.SH,688256.SH,688271.SH,688303.SH,688396.SH,688472.SH,688506.SH,688599.SH,688981.SH
2014,9,-1.0732,0.6579,8.596,5.6156,29.1925,-9.5909,-0.9766,13.3929,2.4376,-0.6145,5.142,12.2047,-2.4965,8.8085,28.8,22.6884,17.8285,1.1851,8.3507,-1.3881,1.1315,-3.7568,12.3693,6.2433,29.8638,0.6191,11.545,10.447,,,,4.7222,9.5813,23.2349,4.2291,19.9291,7.7932,151.0989,-4.4348,8.5533,10.8527,10.9895,18.426,17.8709,0.2912,38.4202,2.5819,-0.6609,-0.1718,11.7268,10.7965,-2.6768,15.541,-5.364,25.1515,-4.4657,-4.6579,17.3358,7.1429,-3.4026,12.2841,9.9932,21.3685,6.6343,,,,,,1.6204,-0.9091,0.9473,19.734,7.6951,9.8717,18.9751,5.5301,6.3651,,,,,,,,,,,,,,,,,,,,,2.9567,11.0619,16.4547,1.1551,0.7117,-0.3195,13.9785,-2.0316,4.2435,,6.7179,10.7143,-2.5162,19.2,6.5574,-1.6098,33.0435,-2.1164,3.4682,-0.8161,1.1752,9.681,6.7927,-2.5034,16.6976,12.2191,12.7563,6.815,16.0784,3.2538,12.6263,24.5136,9.5126,3.8392,3.9164,3.6759,1.8364,18.6288,19.4991,0.2358,1.2225,-2.0937,10.1329,18.7547,2.3952,2.4648,0,33.9473,14.1491,-0.5211,3.8581,-1.3864,5.3053,28.789,-0.8783,10.8621,11.6883,12.9412,5.0601,13.5474,6.0403,,,,,,,5.1351,9.7561,6.5742,,4.4444,3.4574,12.0278,11.7647,13.986,,,-0.969,9.5498,2.7505,28.8288,,6.0075,2.4691,2.3866,22.5061,11.3879,2.0231,7.7778,14.6718,38.2979,-4.2205,,7.9618,10.1887,,,6.8051,,2.7344,0.8758,17.9104,-1.8154,,3.7453,,0.868,,,13.9456,6.2496,1.0406,10.0939,8.7719,,1.2438,,0.7463,29.6443,6.0748,,,,,1.4595,,2.0682,,,,,16.556,,,1.7687,,,,,,,,,,,,,,,,,,,,,
2014,10,8.7771,2.3965,0.2639,-0.409,-1.9231,5.0779,0.7585,-2.9246,4.291,-5.3401,6.9343,-5.3509,2.4162,-3.4122,-1.1387,1.2033,-0.9424,16.9369,-5.973,-4.2231,-4.1958,-15.0775,-4.8062,-0.5175,-7.7154,-3.4457,-2.1309,-1.4097,,,,-0.5305,19.7246,-3.0208,0.8453,-5.411,-8.3108,-13.0197,0.091,11.7704,11.0723,-2.4861,-5.0479,-6.021,-1.9601,11.276,6.837,-4.3086,1.7841,4.5574,2.0767,4.1515,-0.7542,-5.7186,19.1283,-7.9037,-1.2519,-12.3639,-6.7527,-3.8091,5.5128,-11.5744,-7.7879,-4.0022,,,,,,-4.7836,4.2813,-2.8968,0,-11.9309,-13.8579,-0.6289,-2.3247,11.3816,,,,,,,,,,,,,,,,,,,,,4.6154,3.3201,0.7168,5.7096,3.4158,3.2051,0,2.5346,7.6106,,7.7338,6.9479,-0.566,6.0403,2.2222,3.9461,2.9386,3.964,1.3966,2.0296,-1.1088,-2.6078,-1.2168,0.8712,2.7027,20.6925,1.6162,-6.6406,1.0135,1.8908,4.4843,-1.0938,5.0715,3.004,-2.1895,0.2171,0.4918,-3.6778,4.7904,5.8824,6.7512,-4.3788,-2.5641,-6.8225,-1.0526,-3.3615,0,-1.8018,-6.7839,0.291,5.9916,-0.5112,1.2357,-1.5203,4.6203,5.1322,15.1163,-5.2778,1.8663,2.8276,4.557,,,,,,,2.5707,19.2222,-5.3976,,13.3837,-2.635,10.7365,10.7769,1.0736,,,6.2622,4.9813,23.327,3.8462,,-7.029,2.8112,2.7972,3.1778,32.2684,3.6827,-0.7732,-1.0774,0.3846,0.7234,,2.6549,31.8493,,,0,,10.2662,7.2523,7.173,-7.1392,,7.5812,,0.6418,,,16.4179,-0.9087,-0.4225,1.7058,6.0484,,2.7027,,3.7037,-4.878,7.7093,,,,,1.0389,,2.8143,,,,,-5.2389,,,-3.3422,,,,,,,,,,,,,,,,,,,,,
2014,11,12.7833,15.9574,3.1579,5.9548,6.1275,5.7895,7.3291,18.3082,4.7129,6.3539,0.3413,7.2289,6.6549,-6.8833,9.9476,-5.3191,15.2748,-2.5424,12.7049,2.3177,6.5693,4,-4.43,-12.3678,9.2532,1.504,8.8647,-1.8911,,,,-0.0667,7.2455,3.652,2.9338,-9.0653,0,11.5094,-1.0909,18.4508,-11.5075,3.3407,3.4657,-6.4454,-1.0367,-6.5846,6.3994,-0.2814,-4.1192,2.7881,2.6995,-3.6871,3.0716,9.7155,17.6829,1.8597,-7.4212,5.3239,-19.2804,-7.8135,-8.465,-4.2928,-0.8031,9.5319,,,,,,0.6579,-5.6452,125.7143,0,13.0943,6.3642,22.9958,9.4796,-8.6121,,,,,,,,,,,,,,,,,,,,,21.5686,11.6967,12.4555,2.7778,15.9453,13.8199,8.4906,13.2584,-0.3289,,9.6828,9.2807,2.277,31.0127,9.8662,12.5,13.3192,24.7834,8.2645,0.3763,6.567,6.5911,10.7503,2.2727,6.5015,-3.9405,32.2068,-1.1158,17.9487,4.7423,12.3033,7.188,-8.4211,-0.0561,-3.2661,10.4693,4.5677,-4.303,53.2857,3.8889,0.0566,5.5378,-0.4644,-0.6102,16.3121,-0.5361,10.0302,34.0174,0,5.6297,39.0051,0.591,6.5728,-3.8308,3.5088,11.6864,0,0.0733,12.3522,9.4567,6.1743,,,,,,,20.0501,24.2311,-8.9659,,12.5908,5.5446,-2.0032,27.1493,7.8907,,,11.7864,8.8968,35.1938,10.9428,,4.6154,11.3281,21.0884,10.9721,22.9469,10.3825,12.987,1.4976,11.4943,18.9357,,20.1149,9.6104,,,11.0151,,0,1.0952,49.2126,-5.2544,,27.5168,,4.2092,,,12.3077,13.5167,11.5354,6.499,6.4639,,12.4402,,18.9286,1.2821,24.9489,359.8425,,,,5.2992,,3.7226,,,,,1.8506,,,24.2047,,,,,,,,,,,,,,,,,,,,,
2014,12,27.3312,27.5229,15.1786,36.8217,18.0139,24.1067,25.0687,46.621,12.788,13.9028,11.7687,33.7943,22.5487,-5.7506,-6,25.1818,15.9101,19.6838,0.3636,18.7845,-4.1096,6.444,-0.7157,0.7468,13.5958,3.4154,17.4286,6.535,,,,1.2008,-10.7239,-24.3523,1.3844,-17.4974,0,-20.3046,-3.2629,15.5768,-7.1937,0,-13.3333,-9.4472,-8.2305,-0.9442,10.1785,31.2251,12.2486,-14.5027,-0.5714,15.7268,-10.1997,-26.2231,-17.2712,-23.1837,-7.5484,2.1904,22.1143,-11.8938,-6.8584,-11.0294,-17.2108,-23.8754,,,,,,-17.5282,7.0319,-15.5622,-28.6277,-2.6026,-10.4709,-20.669,-19.0125,-12.9107,,13.1853,,,,,,,,,,,,,,,,,,,26.5323,12.8884,29.1139,32.5826,32.22,48.4311,11.6522,39.0873,18.3168,,38.5084,48.62,20.4082,24.6377,51.9026,36.5432,1.8657,50.2778,25.9542,19.6036,12.3747,19.6135,8.544,15.0222,-5.2326,-7.1249,16.3158,12.5529,24.5747,3.8386,12.9936,-17.465,5.0743,22.2222,2.8452,20.5229,13.8846,-7.8531,18.2665,17.0053,-0.8593,-6.1554,-11.1975,-13.3015,7.9268,21.6761,9.006,-1.3511,0,21.3187,-4.4734,6.7178,6.9604,23.2461,8.4746,2.5166,55.8923,-10.696,20.4103,26.4706,21.6648,,,,,,,11.2735,9.9025,16.62,,-14.4086,26.8918,9.076,39.5018,32.9114,,,35.9143,19.0632,75,0.9105,,6.3725,30.1754,27.3408,-18.0399,82.7112,20.5446,43.6782,10.664,73.5395,14.0544,,74.1627,99.763,,,12.2568,,10,-12.5294,83.2454,21.2493,,28.4211,,32.3133,,,43.6073,6.6034,5.5635,36.2205,20.7143,,43.1915,,24.6246,45.7278,33.2242,21.3756,,,,0.025,,-1.9353,,,,,-13.2864,,,-2.5612,,,,,,,,,,,,,,,,,,,,,
2015,1,-12.0581,-5.6115,6.2016,-13.3144,-5.4795,9.4388,-3.8476,-20.7081,-0.3325,-6.2745,16.7377,-8.6563,8.8362,7.1511,4.3566,29.8838,-0.6725,17.4373,14.4928,3.2558,8.9286,2.6941,0,1.4066,7.7829,10.0049,-5.4745,6.4431,,,,1.3843,8.3483,10.8219,12.9317,27.3333,7.7377,26.8931,11.9715,-11.6974,12.3509,0,20.075,17.0843,16.9996,5.7859,23.2753,-2.9602,13.5993,6.8105,-1.6092,19.1775,16.3873,17.5729,0.8351,21.5647,21.026,18.0544,15.7932,0.2883,14.4893,6.8595,0.5363,15.4318,,,,,,2.5937,17.0599,20.8774,12.9518,16.4097,13.6757,10.2703,15.4231,27.4983,,1.0647,94.9425,94.9025,,,,,,,,,,,,,,,,,-7.7757,3.9246,22.549,-6.1155,-9.7325,-12.3581,0.9346,-15.2639,-4.6025,,-11.5385,-11.8571,-7.0878,-3.2946,-18.4369,-13.5624,-1.0989,-3.1423,-8.6869,14.5992,0.6687,-0.8078,5.496,1.8161,8.589,16.0015,0.1939,-6.1404,1.214,6.019,-1.8038,6.1607,8.6179,-0.2755,10.4758,-4.718,-2.1918,10.1718,5.5162,-1.3711,11.6218,16.5591,8.2312,8.9693,12.806,-6.5605,29.2191,9.2038,25.5166,-10.4167,44.9127,-1.2207,9.061,-2.6532,7.4892,9.8837,-13.3909,6.6448,-6.0288,5.4264,-4.5923,,,,,,,-0.3752,-12.4915,18.762,94.914,8.2286,-6.1114,-5.4723,-1.9133,-13.9683,,,-12.303,-5.1235,-14.0236,-9.4737,,-4.0323,-6.7385,-8.3824,4.6561,-12.4731,-6.7762,-11.52,0.7273,-18.4158,6.6185,,-19.2308,-17.3191,,,-8.9255,,96.8652,10.1239,-13.1749,-8.7145,,-14.5492,,7.6781,,,-8.5851,3.7562,3.7613,-8.526,6.213,,-13.0758,,6.0241,-5.8632,-14.6192,16.4119,,,,14.0175,,-3.1216,,,,10.0437,2.2787,,,26.0571,,,,,,,,,,,,,,,,,,,,,
2015,2,0.4307,-2.8201,7.195,2.2876,7.2464,4.7619,2.4771,13.7321,-1.0486,6.4854,12.2002,10.3253,0.3218,5.1668,1.165,9.878,-4.3409,4.4432,18.6709,-3.6937,3.2787,0.3395,0,0.0375,15.6553,10.3753,-1.1583,1.534,,,,-0.8453,-1.5521,13.7206,4.2674,12.9908,8.7551,51.5895,8.0187,5.8315,8.6808,0,24.6875,7.8599,3.6585,11.4837,-5.7178,4.7843,6.0932,-0.8713,7.0872,10.9527,4.5267,23.2375,2.2774,17.8819,13.4627,9.2877,19.216,32.2007,17.8838,1.6241,27.6436,6.3595,,,,,,10.2528,3.3488,56.8667,-0.4889,5.3561,13.1737,5.8824,15.7272,13.4441,33.0847,11.5472,31.8789,19.4313,,,,,,,,,,,,,,,,,0.4147,3.4821,2.8,-7.117,-1.07,-2.5343,3.3951,12.4579,-3.5088,,-2.236,-5.3485,4.8093,4.008,4.6683,2.5105,2.037,-2.7672,25,8.7143,-0.1771,-0.7329,7.5497,-2.5047,5.5085,-3.4736,6.3871,3.7383,-1.6492,1.2517,4.9369,6.5601,-0.8597,0.7366,4.1736,2.8458,0.7003,1.7467,10.6049,0.7414,2.3398,0,10.0324,7.5812,-3.5058,7.8282,-0.117,29.4482,5.2255,2.7806,17.0094,-2.9319,12.4622,3.8157,2.4561,8.1717,-3.7406,8.6923,-5.3928,-10.5239,-1.4735,,,,,,,0.4708,1.7161,7.2727,37.3749,-0.4643,-2.3622,0.4758,2.7308,3.69,,,-1.5895,0.675,4.1921,0.8306,,1.9208,-3.4682,-2.4077,6.6734,5.4054,0.8811,-2.17,6.9795,12.6214,10.5643,,9.0136,16.2123,,,-0.3806,,-3.5032,1.5648,14.7595,1.2658,,-1.4388,,-1.89,,,0.5217,4.1283,9.5073,-0.9479,-1.1142,,-2.735,,-6.5909,3.3449,-2.5899,19.0467,,,,5.1592,,1.3333,,,,202.2487,0.7426,,,14.0526,,,,,,,,,,,,,,,,,,,,,
2015,3,12.5804,8.3922,6.323,16.9329,18.9189,4.7362,16.3258,13.3333,7.0167,20.5305,-5.7156,8.5256,8.0188,17.564,20.2495,0.4809,32.1815,5.5466,20.1333,8.4191,31.4286,13.5035,0,16.3575,-6.4008,17.3,8.724,9.1058,,,,12.7869,19.4257,33.1522,13.3015,12.3661,21.8239,4.4886,37.9026,21.4286,13.8821,0,30.3258,31.8543,11.9328,4.8684,9.3935,1.2316,29.5946,16.3004,11.3091,3.7863,11.9516,10.7551,25.7085,-1.8141,2.3415,25.8147,0,3.5983,3.2383,11.035,-1.9174,36.0607,,,,,,27.9618,7.5608,40.6813,35.5962,16.676,55.8442,22.963,7.8338,24.6397,51.5964,7.037,10.462,17.4015,135.82,,,,,,,,,,,,,,,,8.6717,14.4076,15.1751,7.2727,7.3211,5.0921,15.3731,6.5868,10.7576,,15.3748,16.4384,1.4241,52.6012,18.8967,5.9184,19.0563,12.7576,-3.1858,6.6499,15.7941,18.2116,2.0525,5.7999,17.6707,32.4913,27.0467,15.5727,16.997,9.4481,18.3807,42.7782,14.222,10.2377,9.5192,15.5506,7.6495,27.1613,73.8015,20.2392,16.3139,0,19.2647,32.0805,8.737,2.57,4.6058,40.6537,9.5238,12.3463,14.6121,6.1907,12.3573,7.5418,26.4188,8.6413,12.6943,29.5117,8.8452,11.2994,8.5743,,,,,,,3.3739,13.8804,94.6893,24.2931,16.9096,8.0108,17.5217,19.3671,15.777,,,28.9326,4.5019,35.9912,34.4316,,15.7833,9.8802,5.0987,40.3791,47.2028,6.1135,16.6359,27.784,20.9052,6.1862,,19.6568,22.0988,42.3335,,17.001,,40.1815,29.7063,33.5983,15.6771,,15.0852,,2.7145,,,17.301,25.3736,1.8038,9.7289,21.6901,,7.2056,,6.5693,12.0536,8.7149,18.7139,,,,7.4113,,8.8816,,,,-11.6849,13.6756,,,8.0286,,,,,,,,,,,,,,,,,,,,,
2015,4,28.3269,5.644,42.4977,7.377,16.2338,15.2785,0.7353,-3.8562,4.2461,4.727,24.1991,0,30.1964,11.5318,16.1213,27.3932,18.3937,20,3.9956,12.6402,8.6957,3.4959,0,12.2383,24.1592,22.8485,13.2934,12.5374,,,,12.2674,26.827,11.6735,14.96,-2.4485,17.1929,1.7975,49.0298,8.7395,17.611,0,41.3589,1.0397,-1.7718,9.8677,2.878,14.9932,3.024,12.4012,19.4708,8.0279,-1.5574,1.9835,24.4767,13.6724,7.018,27.9837,0,14.5038,14.3198,10.0069,5.9649,0,,,,,,14.6839,13.4728,79.7112,-2.7668,5.6935,19.7531,38.7048,32.3248,54.6623,25.8842,28.6159,14.4091,89.8848,30.3791,46.413,,,,,,,,,,,,,,,14.4395,14.4573,14.3581,36.0775,25.5814,9.4845,30.0129,25.9831,22.8454,,40.4185,28.6765,26.6771,36.1111,2.4679,17.0199,19.2073,30.2872,74.0402,3.2019,23.41,22.068,8.6082,18.8742,11.9454,5.5628,21.5752,13.5857,5.2769,10.9722,9.427,21.0061,23.6659,2.6119,5.3556,10.5843,16.4083,12.9219,-5.0505,9.7169,20.309,0,8.0148,16.8191,28.3214,28.715,21.0075,14.7777,11.118,4.0718,9.6101,3.4086,-2.4857,12.9161,4.9149,6.5533,44.3678,7.6503,4.8758,25.7499,21.3039,,,,,,,26.6546,18.1818,2.6698,29.6909,1.8454,13.0413,2.8207,38.3881,34.9385,,,5.719,19.0651,35.9333,23.8971,,27.6704,7.9019,8.2942,5.6636,68.7253,11.3169,50.5547,16.7254,96.6132,1.1344,,42.1121,84.8332,7.9399,,12.6531,,86.5803,2.487,16.7658,20.2611,,17.3362,,14.1517,,,51.4749,-5.6191,0,32.7035,21.2963,,12.2951,,10.5023,45.0199,7.6087,93.097,,,,17.624,,9.097,,,,14.2716,26.0733,,,21.4864,,,,,,,,,,,,,,,,,,,,,
2015,5,-8.2635,-1.7123,-0.8668,13.6132,13.2682,0.0811,-2.2533,-0.3399,7.9159,-1.9066,-14.4841,0,9.1404,24.0439,-2.9553,15.8382,0,-3.3163,-3.095,2.7576,-2.1778,2.056,46.3783,10.5878,13.5199,22.534,-4.9683,11.839,,,,22.2683,12.8625,0,4.9474,41.6116,54.9558,6.5443,21.741,-2.679,35.1823,159.4641,4.908,14.1091,24.4268,7.4849,38.2252,0.0427,27.1255,52.2922,32.0755,38.5038,14.3149,20.7861,31.9534,16.5635,16.3824,10.8333,153.7003,26.6667,0,21.1838,28.1842,26.5578,,,,,,44.9219,23.6234,-12.6978,32.434,41.6934,5.1546,19.4354,14.5789,15.0716,51.1907,56.0149,107.0755,2.7888,35.3733,223.9297,135.8219,,,,,,,,,,,,,,-5.7001,8.5414,-6.2038,-3.7367,-7.284,-5.6497,-6.2557,-5.4143,32.9621,,-10.5098,-2.8571,-11.2069,-7.7922,25.4335,-0.8233,-6.1381,-19.3053,-9.8739,15.1299,19.0314,-3.5816,-11.1852,6.3318,11.8755,16.7739,13.5124,18.3509,-10.4579,23.8095,-2.7027,13.5678,10.0684,10.0347,17,7.6657,-3.7736,15.3288,18.1921,3.696,43.1578,82.5287,22.4854,84.689,-9.9814,4.599,-11.9642,-2.1336,52.5442,7.5726,42.4813,12.0709,5.0512,-1.1792,8.2626,-0.2817,7.1656,17.0558,-1.0762,-0.8073,-0.1514,,,,,,,-12.8132,8.1481,11.1779,15.3982,9.8654,-9.4672,10.5813,-14.2529,-14.2749,,,-4.608,-2.0015,-17.8472,4.1543,,-4.9402,-8.0808,-1.4451,39.2323,-15.955,-6.2847,-6.8421,1.6968,-22.0308,-10.6492,,-14.5872,-20.4595,70.7356,,-5.4348,,-7.0978,88.3738,-17.2302,-5.8031,,-6.8468,,-10.9783,,,-11.8793,3.3763,0,-9.7481,33.0153,,-7.0073,,-10.5372,21.3599,-6.6919,8.0971,,,,7.9795,,51.2613,,,,58.196,1.2415,,,-7.8134,,,,,,,,,,,,,,,,,,,,,
2015,6,-5.0914,1.1847,-22.8951,-9.1825,3.2059,0.7568,2.7922,-9.1504,15.0573,29.3534,-0.6839,0,2.7166,-17.8671,0,8.9752,0,9.4107,-9.4714,20.5358,-11.8128,-14.9182,112.2186,-5.9474,-30.6919,-32.9932,5.4505,-9.6343,,,,-26.6612,-26.3462,0,-7.7232,-10.2684,-34.3804,-19.3695,-31.6408,11.964,-17.2278,-27.7575,-31.8908,-24.0904,-11.5857,-0.5017,-14.4474,5.6846,-22.5985,-21.9346,-21.3251,-1.2346,-10.625,-18.5908,-18.1373,-17.9283,4.8429,-23.8326,-19.119,-27.3289,36.1053,-22.1594,-27.187,26.3737,,,,,,-20.6349,-3.5382,-9.3697,-26.0256,-22.2672,-25.0735,-1.0455,18.9711,-29.475,-31.5758,-39.605,-47.0957,0,-35.8465,-49.2819,101.6107,,,,,,,,,,,,,,4.1684,5.7019,-18.2677,29.6673,1.265,-0.7984,-14.671,5.1745,-14.9322,,12.5329,34.3242,-0.5865,46.2777,-25.2837,3.5971,-11.0354,-3.9022,-14.5688,-9.8289,-6.338,-12.6769,-5.7548,-20.4735,1.0082,-20.2119,-5.8127,-13.9358,-4.8759,-15.0323,-11.7492,-25.5887,-7.5839,-10.2783,-18.1861,-13.4755,11.6494,-22.9744,6.2587,25.8036,-16.6024,-19.6629,-13.8189,0,-11.3636,-2.3424,-13.2069,-8.246,-29.9487,-13.8623,-22.2768,-5.497,-13.0858,0.5131,3.339,0.5179,3.5661,-25.8023,22.8895,-24.2693,11.6755,,,,,,,19.2833,20.1264,-19.7757,-3.0244,0.4505,4.4611,7.9875,37.2654,-13.3747,,,-4.1134,4.6347,-24.0501,-22.0647,,28.2481,1.9231,25.3582,-12.5701,-23.26,4.142,5.4237,-16.5441,-15.9302,-7.6059,,-9.1422,-21.4682,-41.36,,-3.4441,,-37.657,-25.3414,-0.7602,12.863,,7.2243,,-4.9497,,,32.7372,0,29.0888,38.5922,-26.5423,,11.9309,167.8279,12.933,-16.2422,4.3302,-40.6733,,,,-10.9314,,-23.7145,,,,-27.0833,15.1157,,,-18.7911,,,,,,,,,,,,,,,,,,,,,
2015,7,-14.9931,0.9466,1.5853,-26.1406,-30.1397,-11.0783,-29.0587,-16.9555,-14.1489,-23.8884,-20.7565,0,-26.4102,11.9231,0,-17.8522,0,-33.8834,-28.2238,-18.8328,-4.6706,-8.7201,-29.5364,0,-15.5543,-3.9594,-32.173,1.1429,,,,-5.4418,0.4516,0,-18.3152,-11.1042,-18.5379,15.8807,-13.0369,-23.6682,44.8182,12.5,6.6686,26.817,-17.4095,30.6999,-19.4553,-9.1119,23.7854,-7.3657,-23.4211,-27.7009,0.4903,-14.3388,-24.7904,-0.0324,0.3253,-18.032,-29.5759,0.6699,-23.4725,-15.5218,-7.4168,9.2271,,,,,,-22.479,0.62,-18.0951,-11.7158,-8.4167,-14.5779,-32.709,0,-0.2931,-19.9528,-0.6885,-20.3429,0,-11.13,-20.1838,2.6102,,,,,,,,,,,,,,-11.1439,-10.8517,-15.6069,-22.3068,-12.2942,-7.5196,-9.2288,-22.3112,-16.8347,,-24.4957,-27.2482,-15.0142,-19.6011,-21.4654,-4.1418,-14.6416,-19.4396,-14.714,-5.7908,-16.3186,-9.8726,-10.0014,-21.8853,7.1688,-22.8093,-0.9239,-20.0196,-23.4909,-10.7118,-25.0743,-11.0689,0.8756,-14.9297,-13.8131,-27.0696,-15.9242,-19.0913,-24.8037,-21.2823,-7.0196,-21.8055,-17.7681,0,-27.2939,-10.1338,-29.2308,-41.178,10.4134,-13.007,-14.6251,-19.2574,-7.0728,-7.6739,-25.0083,-17.8855,-24.094,-20.3974,-34.4547,-21.9345,0,,,,,,,-27.208,-25.5702,-20.0127,-18.2568,-28.7892,-18.4173,-12.7811,-23.2528,-20.6088,,,-9.913,-19.3022,5.3743,-25.5501,,23.3731,-3.0523,-16.9903,-21.6996,-4.0175,-4.2218,-33.0118,-8.2173,-3.2861,-22.8485,,-16.2455,-13.3157,-8.3985,,-28.9555,,-16.2309,-15.5858,-17.6538,-28.8117,,-15.2985,,-1.3179,,,-37.5,0,-5.8172,-30.0422,-19.944,,-11.5666,-19.5868,-5.4107,-10.2027,-1.4267,-14.2049,,,,0.0626,,-15.2063,,,,-35.643,-35.4349,,,26.1004,,,,,,,,,,,,,,,,,,,,,
2015,8,-10.4369,-2.6798,-16.1662,-3.252,-12.7586,-13.1523,-15.6002,18.4211,-5.7088,-9.1853,-13.8425,0,-17.3017,-31.354,0,-21.3687,0,6.5085,-16.1017,0,4.1118,-7.6014,-11.9717,2.1265,-20.2749,-23.3615,-8.8647,-13.7942,,,,-5.755,-11.9577,0,-13.5063,-20.5531,-24.6795,-4.487,-26.8449,-5.2432,-19.8159,-27.2727,-25.8653,-11.7589,-20.6071,-10.4174,-11.7391,-11.8179,-25.5017,-12.448,-19.244,0,-17.95,-1.3507,-19.2675,-1.7643,-14.1215,-3.6186,-3.8035,-10.3417,-21.5681,-30.8835,-13.3608,-20.8229,,,,,,-5.3659,-17.0364,-41.2608,-22.5756,-15.1729,-27.5029,-27.1858,0,-17.0782,-22.1051,-20.6528,-27.8471,-48.0213,-24.6532,-27.1561,-12.0746,,,,,,,,,,,,,,-0.7299,-2.389,-9.589,-14.2045,-4.159,-5.7206,9.1922,-15.9057,-5.5758,,14.5812,-9.0235,-17.5,-30.7365,-9.3298,-1.4451,-14.8551,-8.6957,5.8158,-2.9959,-16.7952,-12.9447,-10.1765,-6.2809,4.149,-5.0224,-12.7937,5.7669,-17.3004,-11.8081,-14.6825,-9.64,-1.1796,-9.6257,-6.635,-12.0077,4.3928,-4.8984,-23.7598,-12.7995,-16.051,-9.2683,-20.4216,0,-2.7807,-5.5408,1.0297,-24.4879,-23.981,-2.0364,-33.929,-9.7147,-8.4401,-5.1082,-10.1968,-17.4398,-15.0097,-8.4204,-15.127,-17.8572,0,,,,,,,-1.4677,-7.6606,-24.2256,-4.8026,-18.136,-8.7596,-5.283,-34.1277,-8.7353,,,-6.1776,7.0615,-16.1506,-17.734,,-2.9803,-13.0814,-6.8713,-12.901,-11.796,-13.2505,-14.24,-8.317,12.2478,-14.2771,,-11.9253,-20.7528,-23.3727,,-4.9491,,-13.5241,-33.3643,-15.6293,-15.7366,,-7.2687,,-19.3868,,,-6.2667,0,-14.3065,-13.8018,-11.2219,,-14.404,-13.6061,-13.2584,-6.4682,-15.7895,-25.8716,,,,-5.9449,,-17.0429,,,,-11.7578,-22.9033,,,-20.1038,,,,,,,,,,,,,,,,,,,,,
