stkcd,year,ind
300421,2023,C34
300422,2015,N
300422,2016,N
300422,2017,N
300422,2018,N
300422,2019,N
300422,2020,N
300422,2021,N
300422,2022,N
300422,2023,N
300423,2015,C38
300423,2016,C38
300423,2017,C38
300423,2018,C38
300423,2019,C38
300423,2020,C38
300423,2021,C38
300423,2022,C38
300423,2023,C38
300424,2015,C37
300424,2016,C37
300424,2017,C37
300424,2018,C37
300424,2019,C37
300424,2020,C37
300424,2021,C37
300424,2022,C37
300424,2023,C37
300425,2015,C35
300425,2016,C35
300425,2017,C35
300425,2018,C35
300425,2019,C35
300425,2020,C35
300425,2021,C35
300425,2022,C35
300425,2023,C35
300426,2015,R
300426,2016,R
300426,2017,R
300426,2018,R
300426,2019,R
300426,2020,R
300426,2021,R
300426,2022,R
300426,2023,R
300427,2015,C38
300427,2016,C38
300427,2017,C38
300427,2018,C38
300427,2019,C38
300427,2020,C38
300427,2021,C38
300427,2022,C38
300428,2015,C32
300428,2016,C32
300428,2017,C32
300428,2018,C32
300428,2019,C36
300428,2020,C36
300428,2021,C36
300428,2022,C36
300428,2023,C36
300429,2015,C26
300429,2016,C26
300429,2017,C26
300429,2018,C26
300429,2019,C26
300429,2020,C26
300429,2021,C26
300429,2022,C26
300429,2023,C26
300430,2015,C40
300430,2016,C40
300430,2017,C40
300430,2018,C40
300430,2019,C40
300430,2020,C40
300430,2021,C40
300430,2022,C40
300430,2023,C40
300431,2015,I
300431,2016,I
300431,2017,I
300432,2015,C36
300432,2016,C36
300432,2017,C36
300432,2018,C36
300432,2019,C36
300432,2020,C36
300432,2021,C36
300432,2022,C36
300432,2023,C36
300433,2015,C39
300433,2016,C39
300433,2017,C39
300433,2018,C39
300433,2019,C39
300433,2020,C39
300433,2021,C39
300433,2022,C39
300433,2023,C39
300434,2015,C35
300434,2016,C35
300434,2017,C27
300434,2018,C27
300434,2019,C27
300434,2020,C27
300434,2021,C27
300434,2022,C27
300434,2023,C27
300435,2015,C34
300435,2016,C34
300435,2017,C34
300435,2018,C34
300435,2019,C34
300435,2020,D
300435,2021,D
300435,2022,D
300435,2023,D
300436,2015,C27
300436,2016,C27
300436,2017,C27
300436,2018,C27
300436,2019,C27
300436,2020,C27
300436,2021,C27
300436,2022,C27
300436,2023,C27
300437,2015,C26
300437,2016,C26
300437,2017,C26
300437,2018,C26
300437,2019,C26
300437,2020,C26
300437,2021,C26
300437,2022,C26
300437,2023,C26
300438,2015,C38
300438,2016,C38
300438,2017,C38
300438,2018,C38
300438,2019,C38
300438,2020,C38
300438,2021,C38
300438,2022,C38
300438,2023,C38
300439,2015,C27
300439,2016,C27
300439,2017,C27
300439,2018,C27
300439,2019,C27
300439,2020,C27
300439,2021,C27
300439,2022,C27
300439,2023,C27
300440,2015,I
300440,2016,I
300440,2017,I
300440,2018,I
300440,2019,I
300440,2020,I
300440,2021,I
300440,2022,I
300440,2023,I
300441,2015,C34
300441,2016,C34
300441,2017,C34
300441,2018,C34
300441,2019,C34
300441,2020,C34
300441,2021,C34
300441,2022,C34
300441,2023,C34
300442,2015,C35
300442,2016,C35
300442,2017,C35
300442,2018,C35
300442,2019,C35
300442,2020,C35
300442,2021,C35
300442,2022,C35
300442,2023,C35
300443,2015,C35
300443,2016,C35
300443,2017,C35
300443,2018,C35
300443,2019,C35
300443,2020,C35
300443,2021,C35
300443,2022,C35
300443,2023,C35
300444,2015,C38
300444,2016,C38
300444,2017,C38
300444,2018,C38
300444,2019,C38
300444,2020,C38
300444,2021,C38
300444,2022,C38
300444,2023,C38
300445,2015,C40
300445,2016,C40
300445,2017,C40
300445,2018,C40
300445,2019,C40
300445,2020,C40
300445,2021,C40
300445,2022,C40
300445,2023,C40
300446,2015,C26
300446,2016,C26
300446,2017,C26
300446,2018,C26
300446,2019,C26
300446,2022,C26
300446,2023,C26
300447,2015,C38
300447,2016,C38
300447,2017,C38
300447,2018,C38
300447,2019,C38
300447,2020,C38
300447,2021,C38
300447,2022,C38
300447,2023,C38
300448,2015,I
300448,2016,I
300448,2017,I
300448,2018,I
300448,2019,I
300448,2020,I
300448,2021,I
300448,2022,I
300448,2023,I
300449,2015,C39
300449,2016,C39
300449,2017,C39
300449,2018,C39
300449,2019,C39
300449,2020,C39
300449,2021,C39
300449,2022,C39
300449,2023,C39
300450,2015,C35
300450,2016,C35
300450,2017,C35
300450,2018,C35
300450,2019,C35
300450,2020,C35
300450,2021,C35
300450,2022,C35
300450,2023,C35
300451,2015,I
300451,2016,I
300451,2017,I
300451,2018,I
300451,2019,I
300451,2020,I
300451,2021,I
300451,2022,I
300451,2023,I
300452,2015,C27
300452,2016,C27
300452,2017,C27
300452,2018,C27
300452,2019,C27
300452,2020,C27
300452,2021,C27
300452,2022,C27
300452,2023,C27
300453,2015,C35
300453,2016,C35
300453,2017,C35
300453,2018,C35
300453,2019,C35
300453,2020,C35
300453,2021,C35
300453,2022,C35
300453,2023,C35
300454,2018,I
300454,2019,I
300454,2020,I
300454,2021,I
300454,2022,I
300454,2023,I
300455,2015,C39
300455,2016,C39
300455,2017,C39
300455,2018,C39
300455,2019,C39
300455,2020,C39
300455,2021,C39
300455,2022,C39
300455,2023,C39
300456,2015,C39
300456,2016,C39
300456,2017,C39
300456,2018,C39
300456,2019,C39
300456,2020,C39
300456,2021,C39
300456,2022,C39
300456,2023,C39
300457,2015,C35
300457,2016,C35
300457,2017,C35
300457,2018,C35
300457,2019,C35
300457,2020,C35
300457,2021,C35
300457,2022,C35
300457,2023,C35
300458,2015,C39
300458,2016,C39
300458,2017,C39
300458,2018,C39
300458,2019,C39
300458,2020,C39
300458,2021,C39
300458,2022,C39
300458,2023,C39
300459,2015,C26
300459,2016,C26
300459,2017,C26
300459,2018,C26
300459,2019,C26
300459,2020,I
300459,2021,I
300459,2022,I
300459,2023,I
300460,2015,C39
300460,2016,C39
300460,2017,C39
300460,2018,C39
300460,2019,C39
300460,2020,C39
300460,2021,C39
300460,2022,C39
300460,2023,C39
300461,2015,C35
300461,2016,C35
300461,2017,C35
300461,2018,C35
300461,2019,C35
300461,2020,C35
300461,2021,C35
300461,2022,C35
300461,2023,C35
300462,2015,C35
300462,2016,C35
300462,2017,C35
300462,2018,C35
300462,2019,C35
300462,2020,C35
300462,2021,C35
300462,2022,C35
300462,2023,C35
300463,2015,C27
300463,2016,C27
300463,2017,C27
300463,2018,C27
300463,2019,C27
300463,2020,C27
300463,2021,C27
300463,2022,C27
300463,2023,C27
300464,2015,C33
300464,2016,C33
300464,2017,C33
300464,2018,C33
300464,2019,F
300464,2020,F
300464,2021,F
300464,2022,F
300464,2023,F
300465,2015,I
300465,2016,I
300465,2017,I
300465,2018,I
300465,2019,I
300465,2020,I
300465,2021,I
300465,2022,I
300465,2023,I
300466,2015,C40
300466,2016,C40
300466,2017,C40
300466,2018,C40
300466,2019,C40
300466,2020,C40
300466,2021,C40
300466,2022,C40
300466,2023,C40
300467,2015,I
300467,2016,I
300467,2017,I
300467,2018,I
300467,2019,I
300467,2020,I
300467,2021,I
300467,2022,I
300467,2023,I
300468,2015,I
300468,2016,I
300468,2017,I
300468,2018,I
300468,2019,I
300468,2020,I
300468,2021,I
300468,2022,I
300468,2023,I
300469,2015,I
300469,2016,I
300469,2017,I
300469,2018,I
300469,2019,I
300469,2020,I
300469,2021,I
300469,2022,I
300469,2023,I
300470,2015,C34
300470,2016,C34
300470,2017,C34
300470,2018,C34
300470,2019,C34
300470,2020,C34
300470,2021,C34
300470,2022,C34
300470,2023,C34
300471,2015,C35
300471,2016,C35
300471,2017,C35
300471,2018,C35
300471,2019,C35
300471,2020,C35
300471,2021,C35
300471,2022,C35
300471,2023,C35
300472,2015,C35
300472,2016,C35
300472,2017,C35
300472,2018,C35
300472,2019,C35
300472,2020,C35
300472,2021,C35
300472,2022,C35
300472,2023,C35
300473,2015,C34
300473,2016,C34
300473,2017,C34
300473,2018,C34
300473,2019,C34
300473,2020,C34
300473,2021,C34
300473,2022,C34
300473,2023,C34
300474,2016,C39
300474,2017,C39
300474,2018,C39
300474,2019,C39
300474,2020,C39
300474,2021,C39
300474,2022,C39
300474,2023,C39
300475,2015,C38
300475,2016,C38
300475,2017,C38
300475,2018,C38
300475,2019,C38
300475,2020,C38
300475,2021,F
300475,2022,F
300475,2023,F
300476,2015,C39
300476,2016,C39
300476,2017,C39
300476,2018,C39
300476,2019,C39
300476,2020,C39
300476,2021,C39
300476,2022,C39
300476,2023,C39
300477,2015,C38
300477,2016,C38
300477,2017,C38
300477,2018,C38
300477,2019,C38
300477,2020,C38
300477,2021,C38
300477,2022,C38
300477,2023,C38
300478,2015,C29
300478,2016,C29
300478,2017,C29
300478,2018,C29
300478,2019,C29
300478,2020,C29
300478,2021,C29
300478,2022,C29
300478,2023,C29
300479,2015,C39
300479,2016,C39
300479,2017,C39
300479,2018,C39
300479,2019,C39
300479,2020,C39
300479,2021,C39
300479,2022,C39
300479,2023,C39
300480,2015,C40
300480,2016,C40
300480,2017,C40
300480,2018,C40
300480,2019,C40
300480,2020,C40
300480,2021,C40
300480,2022,C40
300480,2023,C40
300481,2015,C26
300481,2016,C26
300481,2017,C26
300481,2018,C26
300481,2019,C26
300481,2020,C26
300481,2021,C26
300481,2022,C26
300481,2023,C26
300482,2015,C27
300482,2016,C27
300482,2017,C27
300482,2018,C27
300482,2019,C27
300482,2020,C27
300482,2021,C27
300482,2022,C27
300482,2023,C27
300483,2015,C41
300483,2016,C41
300483,2017,C41
300483,2018,C41
300483,2019,B
300483,2020,B
300483,2021,B
300483,2022,B
300483,2023,B
300484,2016,C38
300484,2017,C38
300484,2018,C38
300484,2019,C38
300484,2020,C38
300484,2021,C38
300484,2022,C38
300484,2023,C38
300485,2015,C27
300485,2016,C27
300485,2017,C27
300485,2018,C27
300485,2019,C27
300485,2020,C27
300485,2021,C27
300485,2022,C27
300485,2023,C27
300486,2015,C35
300486,2016,C35
300486,2017,C35
300486,2018,C35
300486,2019,C35
300486,2020,C35
300486,2021,C35
300486,2022,C35
300486,2023,C35
300487,2015,C26
300487,2016,C26
300487,2017,C26
300487,2018,C26
300487,2019,C26
300487,2020,C26
300487,2021,C26
300487,2022,C26
300487,2023,C26
300488,2015,C33
300488,2016,C33
300488,2017,C33
300488,2018,C33
300488,2019,C33
300488,2020,C33
300488,2021,C33
300488,2022,C33
300488,2023,C33
300489,2015,C32
300489,2016,C32
300489,2017,C32
300489,2018,C32
300489,2019,C32
300489,2020,C32
300489,2021,C32
300489,2022,C32
300489,2023,C32
300490,2015,C38
300490,2016,C38
300490,2017,C38
300490,2018,C38
300490,2019,C38
300490,2020,C38
300490,2021,C38
300490,2022,C38
300490,2023,C38
300491,2015,C38
300491,2016,C38
300491,2017,C38
300491,2018,C38
300491,2019,C38
300491,2020,C38
300491,2021,C38
300491,2022,C38
300491,2023,C38
300492,2015,M
300492,2016,M
300492,2017,M
300492,2018,M
300492,2019,M
300492,2020,M
300492,2021,M
300492,2022,M
300492,2023,M
300493,2015,I
300493,2016,I
300493,2017,I
300493,2018,I
300493,2019,I
300493,2020,I
300493,2021,I
300493,2022,I
300493,2023,I
300494,2015,I
300494,2016,I
300494,2017,I
300494,2018,I
300494,2019,I
300494,2020,I
300494,2021,I
300494,2022,I
300494,2023,I
300495,2015,E
300495,2016,E
300495,2017,N
300495,2018,N
300495,2019,N
300495,2020,N
300496,2015,I
300496,2016,I
300496,2017,I
300496,2018,I
300496,2019,I
300496,2020,I
300496,2021,I
300496,2022,I
300496,2023,I
300497,2015,C27
300497,2016,C27
300497,2017,C27
300497,2018,C27
300497,2019,C27
300497,2020,C27
300497,2021,C27
300497,2022,C27
300497,2023,C27
300498,2015,A
300498,2016,A
300498,2017,A
300498,2018,A
300498,2019,A
300498,2020,A
300498,2021,A
300498,2022,A
300498,2023,A
300499,2016,C38
300499,2017,C38
300499,2018,C38
300499,2019,C38
300499,2020,C38
300499,2021,C38
300499,2022,C38
300499,2023,C38
300500,2016,M
300500,2017,M
300500,2018,M
300500,2019,M
300500,2020,M
300500,2021,M
300500,2022,M
300500,2023,M
300501,2016,C27
300501,2017,C27
300501,2018,C27
300501,2019,C27
300501,2020,C27
300501,2021,C27
300501,2022,C27
300501,2023,C27
300502,2016,C39
300502,2017,C39
300502,2018,C39
300502,2019,C39
300502,2020,C39
300502,2021,C39
300502,2022,C39
300502,2023,C39
300503,2016,C34
300503,2017,C34
300503,2018,C34
300503,2019,C34
300503,2020,C34
300503,2021,C34
300503,2022,C34
300503,2023,C34
300504,2018,C39
300504,2019,C39
300504,2020,C39
300504,2021,C39
300504,2022,C39
300504,2023,C39
300505,2016,C26
300505,2017,C26
300505,2018,C26
300505,2019,C26
300505,2020,C26
300505,2021,C26
300505,2022,C26
300505,2023,C26
300506,2016,E
300506,2017,E
300506,2018,E
300506,2019,E
300506,2020,E
300506,2021,E
300506,2022,E
300506,2023,E
300507,2016,C36
300507,2017,C36
300507,2018,C36
300507,2019,C36
300507,2020,C36
300507,2021,C36
300507,2022,C36
300507,2023,C36
300508,2016,I
300508,2017,I
300508,2018,I
300508,2019,I
300508,2020,I
300508,2021,I
300508,2022,I
300508,2023,I
300509,2016,C35
300509,2017,C35
300509,2018,C35
300509,2019,C35
300509,2020,C35
300509,2021,C35
300509,2022,C35
300509,2023,C35
300510,2016,C38
300510,2017,C38
300510,2018,C38
300510,2019,C38
300510,2020,C38
300510,2021,C38
300510,2022,C38
300510,2023,C38
300511,2016,A
300511,2017,A
300511,2018,A
300511,2019,A
300511,2020,A
300511,2021,A
300511,2022,A
300511,2023,A
300512,2016,C34
300512,2017,C34
300512,2018,C34
300512,2019,C34
300512,2020,C34
300512,2021,C34
300512,2022,C34
300512,2023,C34
300513,2016,I
300513,2017,I
300513,2018,I
300513,2019,I
300513,2020,I
300513,2021,I
300513,2022,I
300513,2023,I
300514,2017,C39
300514,2018,C39
300514,2019,C39
300514,2020,C39
300514,2021,C39
300514,2022,C39
300514,2023,C39
300515,2016,C40
300515,2017,C40
300515,2018,C40
300515,2019,C40
300515,2020,C40
300515,2021,C40
300515,2022,C40
300515,2023,C40
300516,2016,C39
300516,2017,C39
300516,2018,C39
300516,2019,C39
300516,2020,C39
300516,2021,C39
300516,2022,C39
300516,2023,C39
300517,2016,E
300517,2017,E
300517,2018,E
300517,2019,E
300517,2020,E
300517,2021,E
300517,2022,E
300517,2023,E
300518,2016,I
300518,2017,I
300518,2018,I
300518,2019,I
300518,2020,I
300518,2021,I
300518,2022,I
300518,2023,I
300519,2016,C27
300519,2017,C27
300519,2018,C27
300519,2019,C27
300519,2020,C27
300519,2021,C27
300519,2022,C27
300519,2023,C27
300520,2016,I
300520,2017,I
300520,2018,I
300520,2019,I
300520,2020,I
300520,2021,I
300520,2022,I
300520,2023,I
300521,2016,C35
300521,2017,C35
300521,2018,C35
300521,2019,C35
300521,2020,C35
300521,2021,C35
300521,2022,C35
300521,2023,C35
300522,2016,C26
300522,2017,C26
300522,2018,C26
300522,2019,C26
300522,2020,C26
300522,2021,C26
300522,2022,C26
300522,2023,C26
300523,2016,I
300523,2017,I
300523,2018,I
300523,2019,I
300523,2020,I
300523,2021,I
300523,2022,I
300523,2023,I
300525,2016,I
300525,2017,I
300525,2018,I
300525,2019,I
300525,2020,I
300525,2021,I
300525,2022,I
300525,2023,I
300526,2016,C35
300526,2017,C35
300526,2018,C35
300526,2019,C35
300526,2020,C35
300526,2021,C35
300527,2016,C35
300527,2017,C35
300527,2018,C35
300527,2019,C35
300527,2020,C35
300527,2021,C35
300527,2022,C35
300527,2023,C35
300528,2016,R
300528,2017,R
300528,2018,R
300528,2019,R
300528,2020,R
300528,2021,R
300528,2022,R
300528,2023,R
300529,2016,C35
300529,2017,C35
300529,2018,C35
300529,2019,C35
300529,2020,C35
300529,2021,C35
300529,2022,C35
300529,2023,C35
300530,2016,C26
300530,2017,C26
300530,2018,C26
300530,2019,C26
300530,2020,C26
300530,2022,C26
300530,2023,C26
300531,2016,C39
300531,2017,C39
300531,2018,C39
300531,2019,C39
300531,2020,C39
300531,2021,C39
300531,2022,C39
300531,2023,C39
300532,2016,I
300532,2017,I
300532,2018,I
300532,2019,I
300532,2020,I
300532,2021,I
300532,2022,I
300532,2023,I
300533,2016,I
300533,2017,I
300533,2018,I
300533,2019,I
300533,2020,I
300533,2021,I
300533,2022,I
300533,2023,I
300534,2016,C27
300534,2017,C27
300534,2018,C27
300534,2019,C27
300534,2020,C27
300534,2021,C27
300534,2022,C27
300534,2023,C27
300535,2016,C26
300535,2017,C26
300535,2018,C26
300535,2019,C26
300535,2020,C26
300535,2021,C26
300535,2022,C26
300535,2023,C26
300536,2016,E
300536,2017,E
300536,2018,E
300536,2019,E
300536,2020,E
300536,2021,E
300536,2022,E
300536,2023,E
300537,2016,C26
300537,2017,C26
300537,2018,C26
300537,2019,C26
300537,2020,C26
300537,2021,C26
300537,2022,C26
300537,2023,C26
300538,2016,F
300538,2017,F
300538,2018,F
300538,2019,F
300538,2020,F
300538,2021,F
300538,2022,F
300538,2023,F
300539,2016,C29
300539,2017,C29
300539,2018,C29
300539,2019,C29
300539,2020,C29
300539,2021,C29
300539,2022,C29
300539,2023,C29
300540,2016,C34
300540,2017,C34
300540,2018,C34
300540,2019,C34
300540,2020,C34
300540,2021,C34
300540,2022,C34
300540,2023,C34
300541,2016,I
300541,2017,I
300541,2018,I
300541,2019,I
300541,2020,I
300541,2021,I
300541,2022,I
300541,2023,I
300542,2016,I
300542,2017,I
300542,2018,I
300542,2019,I
300542,2020,I
300542,2021,I
300542,2022,I
300542,2023,I
300543,2016,C39
300543,2017,C39
300543,2018,C39
300543,2019,C39
300543,2020,C39
300543,2021,C39
300543,2022,C39
300543,2023,C39
300545,2016,C35
300545,2017,C35
300545,2018,C35
300545,2019,C35
300545,2020,C35
300545,2021,C35
300545,2022,C35
300545,2023,C35
300546,2016,C39
300546,2017,C39
300546,2018,C39
300546,2019,C39
300546,2020,C39
300546,2021,C39
300546,2022,C39
300546,2023,C39
300547,2016,C29
300547,2017,C29
300547,2018,C29
300547,2019,C29
300547,2020,C29
300547,2021,C29
300547,2022,C29
300547,2023,C29
300548,2016,C39
300548,2017,C39
300548,2018,C39
300548,2019,C39
300548,2020,C39
300548,2021,C39
300548,2022,C39
300548,2023,C39
300549,2016,C35
300549,2017,C35
300549,2018,C35
300549,2019,C35
300549,2020,C35
300549,2021,C35
300549,2022,C35
300549,2023,C35
300550,2016,I
300550,2017,I
300550,2018,I
300550,2019,I
300550,2020,I
300550,2021,I
300550,2022,I
300550,2023,I
300551,2016,C35
300551,2017,C35
300551,2018,C35
300551,2019,C35
300551,2020,C35
300551,2021,C35
300551,2022,C35
300551,2023,C35
300552,2016,I
300552,2017,I
300552,2018,I
300552,2019,I
300552,2020,I
300552,2021,I
300552,2022,I
300552,2023,I
300553,2016,C40
300553,2017,C40
300553,2018,C40
300553,2019,C40
300553,2020,C40
300553,2021,C40
300553,2022,C40
300553,2023,C40
300554,2017,C30
300554,2018,C30
300554,2019,C30
300554,2020,C30
300554,2021,C30
300554,2022,C30
300554,2023,C30
300555,2016,C39
300555,2017,C39
300555,2018,C39
300555,2019,C39
300555,2020,C39
300555,2021,C39
300555,2022,C39
300556,2016,I
300556,2017,I
300556,2018,I
300556,2019,I
300556,2020,I
300556,2021,I
300556,2022,I
300556,2023,I
300557,2016,C40
300557,2017,C40
300557,2018,C40
300557,2019,C40
300557,2020,C40
300557,2021,C40
300557,2022,C40
300557,2023,C40
300558,2016,C27
300558,2017,C27
300558,2018,C27
300558,2019,C27
300558,2020,C27
300558,2021,C27
300558,2022,C27
300558,2023,C27
300559,2016,I
300559,2017,I
300559,2018,I
300559,2019,I
300559,2020,I
300559,2021,I
300559,2022,I
300559,2023,I
300560,2016,I
300560,2017,I
300560,2018,I
300560,2019,I
300560,2020,I
300560,2021,I
300560,2022,I
300560,2023,I
300561,2016,I
300561,2017,I
300561,2018,I
300561,2019,I
300561,2020,I
300561,2021,I
300561,2022,I
300561,2023,I
300562,2016,C35
300562,2017,C35
300562,2018,C35
300562,2019,C35
300562,2020,C35
300562,2021,C35
300562,2022,C35
300562,2023,C35
300563,2016,C39
300563,2017,C39
300563,2018,C39
300563,2019,C39
300563,2020,C39
300563,2021,C39
300563,2022,C39
300563,2023,C39
300564,2019,M
300564,2020,M
300564,2021,M
300564,2022,M
300564,2023,M
300565,2016,C39
300565,2017,C39
300565,2018,C39
300565,2019,C39
300565,2020,C39
300565,2021,C39
300565,2022,C39
300565,2023,C39
300566,2016,C39
300566,2017,C39
300566,2018,C39
300566,2019,C39
300566,2020,C39
300566,2021,C39
300566,2022,C39
300566,2023,C39
300567,2016,C40
300567,2017,C40
300567,2018,C40
300567,2019,C40
300567,2020,C40
300567,2021,C40
300567,2022,C40
300567,2023,C40
300568,2016,C26
300568,2017,C26
300568,2018,C26
300568,2019,C26
300568,2020,C26
300568,2021,C26
300568,2022,C26
300568,2023,C26
300569,2016,C38
300569,2017,C38
300569,2018,C38
300569,2019,C38
300569,2020,C38
300569,2021,C38
300569,2022,C38
300569,2023,C38
300570,2016,C39
300570,2017,C39
300570,2018,C39
300570,2019,C39
300570,2020,C39
300570,2021,C39
300570,2022,C39
300570,2023,C39
300571,2016,I
300571,2017,I
300571,2018,I
300571,2019,I
300571,2020,I
300571,2021,I
300571,2022,I
300571,2023,I
300572,2016,C40
300572,2017,C40
300572,2018,C40
300572,2019,C40
300572,2020,C40
300572,2021,C40
300572,2022,C40
300572,2023,C40
300573,2016,C27
300573,2017,C27
300573,2018,C27
300573,2019,C27
300573,2020,C27
300573,2021,C27
300573,2022,C27
300573,2023,C27
300575,2016,C26
300575,2017,C26
300575,2018,C26
300575,2019,C26
300575,2020,C26
300575,2021,C26
300575,2022,C26
300575,2023,C26
300576,2016,C26
300576,2017,C26
300576,2018,C26
300576,2019,C26
300576,2020,C26
300576,2021,C26
300576,2022,C26
300576,2023,C26
300577,2016,C17
300577,2017,C17
300577,2018,C17
300577,2019,C17
300577,2020,C17
300577,2021,C17
300577,2022,C17
300577,2023,C17
300578,2017,I
300578,2018,I
300578,2019,I
300578,2020,I
300578,2021,I
300578,2022,I
300578,2023,I
300579,2016,I
300579,2017,I
300579,2018,I
300579,2019,I
300579,2020,I
300579,2021,I
300579,2022,I
300579,2023,I
300580,2017,C36
300580,2018,C36
300580,2019,C36
300580,2020,C36
300580,2021,C36
300580,2022,C36
300580,2023,C36
300581,2016,C39
300581,2017,C39
300581,2018,C39
300581,2019,C39
300581,2020,C39
300581,2021,C39
300581,2022,C39
300581,2023,C39
300582,2016,C39
300582,2017,C39
300582,2018,C39
300582,2019,C39
300582,2020,C39
300582,2021,C39
300582,2022,C39
300582,2023,C39
300583,2017,C27
300583,2018,C27
